"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"21.0","41.0","0.7290000000000001","0.0007081287705759305","541724.7158910504","515551.12","515551.12","1.224990211317083e6","0.05076818743221897","Example4 Product","subgradient",0.9
"22.0","43.0","0.7290000000000001","0.0006886803540944426","541724.7158910504","515551.12","515551.12","1.1641031354740488e6","0.05076818743221897","Example4 Product","subgradient",0.9
"23.0","46.0","0.7290000000000001","0.0006615235353577307","541724.7158910504","515551.12","515551.12","1.1678064287098618e6","0.05076818743221897","Example4 Product","subgradient",0.9
"24.0","48.0","0.7290000000000001","0.0006652397399216965","541724.7158910504","515551.12","515551.12","1.139406555563031e6","0.05076818743221897","Example4 Product","subgradient",0.9
"25.0","50.0","0.7290000000000001","0.0006331621575689965","541724.7158910504","515551.12","515551.12","1.1413118554143703e6","0.05076818743221897","Example4 Product","subgradient",0.9
"26.0","52.0","0.6561000000000001","0.0005612549080894107","541724.7158910504","515551.12","515551.12","1.1158007985905565e6","0.05076818743221897","Example4 Product","subgradient",0.9
"27.0","55.0","0.6561000000000001","0.0005738898780371368","541724.7158910504","515551.12","515551.12","1.0796271355086737e6","0.05076818743221897","Example4 Product","subgradient",0.9
"28.0","57.0","0.6561000000000001","0.0005552713322215224","541724.7158910504","515551.12","515551.12","1.0843523120479854e6","0.05076818743221897","Example4 Product","subgradient",0.9
"29.0","60.0","0.6561000000000001","0.0005377488846654743","541724.7158910504","515551.12","515551.12","1.0654968753387798e6","0.05076818743221897","Example4 Product","subgradient",0.9
"30.0","63.0","0.6561000000000001","0.0005192192503962922","541724.7158910504","515551.12","515551.12","1.0575055620051834e6","0.05076818743221897","Example4 Product","subgradient",0.9
"31.0","65.0","0.5904900000000002","0.0004776335374134725","541724.7158910504","515551.12","515551.12","1.0524613784498912e6","0.05076818743221897","Example4 Product","subgradient",0.9
"32.0","68.0","0.5904900000000002","0.00048708710533649146","541724.7158910504","515551.12","515551.12","1.0178347934164166e6","0.05076818743221897","Example4 Product","subgradient",0.9
"33.0","71.0","0.5904900000000002","0.00046753666311821974","541724.7158910504","515551.12","515551.12","1.0255378442998631e6","0.05076818743221897","Example4 Product","subgradient",0.9
"34.0","74.0","0.5904900000000002","0.00045725460477639697","541724.7158910504","515551.12","515551.12","1.0102478906464383e6","0.05076818743221897","Example4 Product","subgradient",0.9
"35.0","77.0","0.5904900000000002","0.0004620515501998181","541724.7158910504","515551.12","515551.12","1.0079786125963294e6","0.05076818743221897","Example4 Product","subgradient",0.9
"36.0","81.0","0.5314410000000002","0.0004114261933156632","541724.7158910504","515551.12","515551.12","1.0005778124429649e6","0.05076818743221897","Example4 Product","subgradient",0.9
"37.0","85.0","0.5314410000000002","0.00042690894992508584","541724.7158910504","515551.12","515551.12","978455.5163112873","0.05076818743221897","Example4 Product","subgradient",0.9
"38.0","88.0","0.5314410000000002","0.0004112694613375696","541724.7158910504","515551.12","515551.12","980674.5782533024","0.05076818743221897","Example4 Product","subgradient",0.9
"39.0","92.0","0.5314410000000002","0.0004125616829315704","541724.7158910504","515551.12","515551.12","969673.0279453716","0.05076818743221897","Example4 Product","subgradient",0.9
"40.0","95.0","0.5314410000000002","0.00040106260176190077","541724.7158910504","515551.12","515551.12","969096.154856542","0.05076818743221897","Example4 Product","subgradient",0.9
"41.0","98.0","0.47829690000000014","0.00036111954170561827","541724.7158910504","515551.12","515551.12","960758.1345466402","0.05076818743221897","Example4 Product","subgradient",0.9
"42.0","102.0","0.47829690000000014","0.0003807148704419091","541724.7158910504","515551.12","515551.12","942461.910265907","0.05076818743221897","Example4 Product","subgradient",0.9
"43.0","104.0","0.47829690000000014","0.0003700678363779853","541724.7158910504","515551.12","515551.12","947854.0980390148","0.05076818743221897","Example4 Product","subgradient",0.9
"44.0","107.0","0.47829690000000014","0.00036631432495007934","541724.7158910504","515551.12","515551.12","939327.7265449049","0.05076818743221897","Example4 Product","subgradient",0.9
"45.0","110.0","0.47829690000000014","0.000364572704932344","541724.7158910504","515551.12","515551.12","938814.9113103894","0.05076818743221897","Example4 Product","subgradient",0.9
"46.0","113.0","0.43046721000000016","0.00032532645815937965","541724.7158910504","515551.12","515551.12","930105.5784857031","0.05076818743221897","Example4 Product","subgradient",0.9
"47.0","117.0","0.43046721000000016","0.0003551712753133652","541724.7158910504","515551.12","515551.12","916274.3323209326","0.05076818743221897","Example4 Product","subgradient",0.9
"48.0","120.0","0.43046721000000016","0.00034329795341263536","541724.7158910504","515551.12","515551.12","922647.6572980701","0.05076818743221897","Example4 Product","subgradient",0.9
"49.0","123.0","0.43046721000000016","0.0003341328573633704","541724.7158910504","515551.12","515551.12","915111.0061131907","0.05076818743221897","Example4 Product","subgradient",0.9
"50.0","126.0","0.43046721000000016","0.00031584136651273615","541724.7158910504","515551.12","515551.12","913095.0481739475","0.05076818743221897","Example4 Product","subgradient",0.9
"51.0","129.0","0.38742048900000015","0.0002909337359900184","541724.7158910504","515551.12","515551.12","905446.8983977856","0.05076818743221897","Example4 Product","subgradient",0.9
"52.0","132.0","0.38742048900000015","0.0003082887919119116","541724.7158910504","515551.12","515551.12","895550.9786336613","0.05076818743221897","Example4 Product","subgradient",0.9
"53.0","135.0","0.38742048900000015","0.000288238262873083","541724.7158910504","515551.12","515551.12","901197.4827384406","0.05076818743221897","Example4 Product","subgradient",0.9
"54.0","138.0","0.38742048900000015","0.0002969810512393287","541724.7158910504","515551.12","515551.12","889746.3370318337","0.05076818743221897","Example4 Product","subgradient",0.9
"55.0","141.0","0.38742048900000015","0.00029743327575953136","541724.7158910504","515551.12","515551.12","892951.8657694295","0.05076818743221897","Example4 Product","subgradient",0.9
"56.0","144.0","0.34867844010000015","0.0002528565529721529","541724.7158910504","515551.12","515551.12","889196.1061730629","0.05076818743221897","Example4 Product","subgradient",0.9
"57.0","149.0","0.34867844010000015","0.00027862186967564503","541724.7158910504","515551.12","515551.12","873663.7009619303","0.05076818743221897","Example4 Product","subgradient",0.9
"58.0","154.0","0.34867844010000015","0.0002631069348470888","541724.7158910504","515551.12","515551.12","882849.0394351295","0.05076818743221897","Example4 Product","subgradient",0.9
"59.0","158.0","0.34867844010000015","0.00026014091399084347","541724.7158910504","515551.12","515551.12","872386.5931152534","0.05076818743221897","Example4 Product","subgradient",0.9
"60.0","161.0","0.34867844010000015","0.0002589643350685786","541724.7158910504","515551.12","515551.12","873113.1179467874","0.05076818743221897","Example4 Product","subgradient",0.9
"61.0","165.0","0.31381059609000017","0.00022480068454215217","541724.7158910504","515551.12","515551.12","870504.221089931","0.05076818743221897","Example4 Product","subgradient",0.9
"62.0","170.0","0.31381059609000017","0.00024337972660765884","541724.7158910504","515551.12","515551.12","859648.2873424473","0.05076818743221897","Example4 Product","subgradient",0.9
"63.0","174.0","0.31381059609000017","0.00023236121166669816","541724.7158910504","515551.12","515551.12","866154.9181272595","0.05076818743221897","Example4 Product","subgradient",0.9
"64.0","178.0","0.31381059609000017","0.00023509078115224461","541724.7158910504","515551.12","515551.12","856696.1661974486","0.05076818743221897","Example4 Product","subgradient",0.9
"65.0","182.0","0.31381059609000017","0.0002281230317485446","541724.7158910504","515551.12","515551.12","859835.156937954","0.05076818743221897","Example4 Product","subgradient",0.9
"66.0","188.0","0.28242953648100017","0.000199880133982951","541724.7158910504","515551.12","515551.12","855913.3666120659","0.05076818743221897","Example4 Product","subgradient",0.9
"67.0","192.0","0.28242953648100017","0.000224205734034651","541724.7158910504","515551.12","515551.12","846293.4316728676","0.05076818743221897","Example4 Product","subgradient",0.9
"68.0","198.0","0.28242953648100017","0.0002108601560802395","541724.7158910504","515551.12","515551.12","854167.7636367583","0.05076818743221897","Example4 Product","subgradient",0.9
"69.0","202.0","0.28242953648100017","0.00021147928720154815","541724.7158910504","515551.12","515551.12","844607.7585913179","0.05076818743221897","Example4 Product","subgradient",0.9
"70.0","209.0","0.28242953648100017","0.000207240198124756","541724.7158910504","515551.12","515551.12","847887.7779974187","0.05076818743221897","Example4 Product","subgradient",0.9
"71.0","215.0","0.25418658283290013","0.00017914912053716846","541724.7158910504","515551.12","515551.12","843277.5431418706","0.05076818743221897","Example4 Product","subgradient",0.9
"72.0","221.0","0.25418658283290013","0.00020105521702630964","541724.7158910504","515551.12","515551.12","835958.8837362694","0.05076818743221897","Example4 Product","subgradient",0.9
"73.0","227.0","0.25418658283290013","0.00018726783148835356","541724.7158910504","515551.12","515551.12","841481.0007861693","0.05076818743221897","Example4 Product","subgradient",0.9
"74.0","232.0","0.25418658283290013","0.00019409410238996545","541724.7158910504","515551.12","515551.12","834176.8975194814","0.05076818743221897","Example4 Product","subgradient",0.9
"75.0","237.0","0.25418658283290013","0.00017846657310149937","541724.7158910504","515551.12","515551.12","837062.2613317677","0.05076818743221897","Example4 Product","subgradient",0.9
"76.0","243.0","0.22876792454961012","0.00016261080258281904","541724.7158910504","515551.12","515551.12","830635.4967115088","0.05076818743221897","Example4 Product","subgradient",0.9
"77.0","249.0","0.22876792454961012","0.00017595557718043392","541724.7158910504","515551.12","515551.12","827035.204624099","0.05076818743221897","Example4 Product","subgradient",0.9
"78.0","258.0","0.22876792454961012","0.00017014929824867212","541724.7158910504","515551.12","515551.12","829525.3463679388","0.05076818743221897","Example4 Product","subgradient",0.9
"79.0","266.0","0.22876792454961012","0.00016875495642862512","541724.7158910504","515551.12","515551.12","825602.6997361626","0.05076818743221897","Example4 Product","subgradient",0.9
"80.0","273.0","0.22876792454961012","0.00016417330360973226","541724.7158910504","515551.12","515551.12","826461.5154101287","0.05076818743221897","Example4 Product","subgradient",0.9
"81.0","280.0","0.2058911320946491","0.00014881707199612096","541724.7158910504","515551.12","515551.12","822503.7057121205","0.05076818743221897","Example4 Product","subgradient",0.9
"82.0","285.0","0.2058911320946491","0.00015725102086504183","541724.7158910504","515551.12","515551.12","819205.1580491232","0.05076818743221897","Example4 Product","subgradient",0.9
"83.0","292.0","0.2058911320946491","0.00014894673848279725","541724.7158910504","515551.12","515551.12","820757.3577526299","0.05076818743221897","Example4 Product","subgradient",0.9
"84.0","301.0","0.2058911320946491","0.00015146019681000318","541724.7158910504","515551.12","515551.12","817132.3306733306","0.05076818743221897","Example4 Product","subgradient",0.9
"85.0","311.0","0.2058911320946491","0.00014454850709755843","541724.7158910504","515551.12","515551.12","817768.1770804826","0.05076818743221897","Example4 Product","subgradient",0.9
"86.0","319.0","0.1853020188851842","0.00012983146323448832","541724.7158910504","515551.12","515551.12","814951.9666953081","0.05076818743221897","Example4 Product","subgradient",0.9
"87.0","329.0","0.1853020188851842","0.0001440248397006753","541724.7158910504","515551.12","515551.12","810256.1190464362","0.05076818743221897","Example4 Product","subgradient",0.9
"88.0","336.0","0.1853020188851842","0.00012849974406682485","541724.7158910504","515551.12","515551.12","813790.2535255593","0.05076818743221897","Example4 Product","subgradient",0.9
"89.0","344.0","0.1853020188851842","0.00013155467373074104","541724.7158910504","515551.12","515551.12","808774.6084534097","0.05076818743221897","Example4 Product","subgradient",0.9
"90.0","352.0","0.1853020188851842","0.0001293237873589695","541724.7158910504","515551.12","515551.12","810324.3996410134","0.05076818743221897","Example4 Product","subgradient",0.9
"91.0","362.0","0.16677181699666577","0.00011066109591500172","541724.7158910504","515551.12","515551.12","808489.2685158352","0.05076818743221897","Example4 Product","subgradient",0.9
"92.0","371.0","0.16677181699666577","0.00012859620176965738","541724.7158910504","515551.12","515551.12","803494.7196962403","0.05076818743221897","Example4 Product","subgradient",0.9
"93.0","382.0","0.16677181699666577","0.00011284070345572505","541724.7158910504","515551.12","515551.12","806935.8747925523","0.05076818743221897","Example4 Product","subgradient",0.9
"94.0","394.0","0.16677181699666577","0.00012254526974024436","541724.7158910504","515551.12","515551.12","801920.3596985674","0.05076818743221897","Example4 Product","subgradient",0.9
"95.0","404.0","0.16677181699666577","0.00011426125130011118","541724.7158910504","515551.12","515551.12","805009.0545217538","0.05076818743221897","Example4 Product","subgradient",0.9
"96.0","417.0","0.1500946352969992","0.00010407517804321419","541724.7158910504","515551.12","515551.12","801367.5011186083","0.05076818743221897","Example4 Product","subgradient",0.9
"97.0","429.0","0.1500946352969992","0.00010775020731137694","541724.7158910504","515551.12","515551.12","798414.4043602758","0.05076818743221897","Example4 Product","subgradient",0.9
"98.0","440.0","0.1500946352969992","0.00010242140033623832","541724.7158910504","515551.12","515551.12","799728.1291160982","0.05076818743221897","Example4 Product","subgradient",0.9
"99.0","452.0","0.1500946352969992","0.00010190198537131743","541724.7158910504","515551.12","515551.12","797511.6786500998","0.05076818743221897","Example4 Product","subgradient",0.9
"100.0","463.0","0.1500946352969992","9.947794323814404e-5","541724.7158910504","515551.12","515551.12","797602.43596441","0.05076818743221897","Example4 Product","subgradient",0.9
"101.0","477.0","0.13508517176729928","9.367783433463293e-5","541724.7158910504","515551.12","515551.12","795770.7739479268","0.05076818743221897","Example4 Product","subgradient",0.9
"102.0","488.0","0.13508517176729928","9.708111057176878e-5","541724.7158910504","515551.12","515551.12","794298.4450221306","0.05076818743221897","Example4 Product","subgradient",0.9
"103.0","499.0","0.13508517176729928","9.263517320444529e-5","541724.7158910504","515551.12","515551.12","794097.4503190527","0.05076818743221897","Example4 Product","subgradient",0.9
"104.0","510.0","0.13508517176729928","9.309762072605115e-5","541724.7158910504","515551.12","515551.12","793306.3693160651","0.05076818743221897","Example4 Product","subgradient",0.9
"105.0","525.0","0.13508517176729928","8.884363655739225e-5","541724.7158910504","515551.12","515551.12","792733.5816338995","0.05076818743221897","Example4 Product","subgradient",0.9
"106.0","543.0","0.12157665459056936","7.982703118704991e-5","541724.7158910504","515551.12","515551.12","791322.8316039821","0.05076818743221897","Example4 Product","subgradient",0.9
"107.0","554.0","0.12157665459056936","8.662457813920798e-5","541724.7158910504","515551.12","515551.12","789195.0544043888","0.05076818743221897","Example4 Product","subgradient",0.9
"108.0","571.0","0.12157665459056936","8.166570410216257e-5","541724.7158910504","515551.12","515551.12","790165.1366339882","0.05076818743221897","Example4 Product","subgradient",0.9
"109.0","664.0","0.12157665459056936","8.133152063140033e-5","541724.7158910504","515551.12","515551.12","787824.287232821","0.05076818743221897","Example4 Product","subgradient",0.9
"110.0","694.0","0.12157665459056936","7.914549899856145e-5","541724.7158910504","515551.12","515551.12","788632.450755385","0.05076818743221897","Example4 Product","subgradient",0.9
"111.0","716.0","0.10941898913151243","7.225741707519747e-5","541724.7158910504","515551.12","515551.12","787139.5059660482","0.05076818743221897","Example4 Product","subgradient",0.9
"112.0","734.0","0.10941898913151243","7.531055101642418e-5","541724.7158910504","515551.12","515551.12","785494.9456291508","0.05076818743221897","Example4 Product","subgradient",0.9
"113.0","750.0","0.10941898913151243","7.267045825596411e-5","541724.7158910504","515551.12","515551.12","785660.6304167606","0.05076818743221897","Example4 Product","subgradient",0.9
"114.0","764.0","0.10941898913151243","7.458873087437561e-5","541724.7158910504","515551.12","515551.12","784569.4089025229","0.05076818743221897","Example4 Product","subgradient",0.9
"115.0","780.0","0.10941898913151243","7.137294942465934e-5","541724.7158910504","515551.12","515551.12","784617.8674923532","0.05076818743221897","Example4 Product","subgradient",0.9
"116.0","838.0","0.0984770902183612","6.572770356154681e-5","541724.7158910504","515551.12","515551.12","783569.6851599078","0.05076818743221897","Example4 Product","subgradient",0.9
"117.0","867.0","0.0984770902183612","6.97118383063377e-5","541724.7158910504","515551.12","515551.12","781407.8527589089","0.05076818743221897","Example4 Product","subgradient",0.9
"118.0","898.0","0.0984770902183612","6.467809958753995e-5","541724.7158910504","515551.12","515551.12","783124.1938856951","0.05076818743221897","Example4 Product","subgradient",0.9
"119.0","934.0","0.0984770902183612","6.744284615703815e-5","541724.7158910504","515551.12","515551.12","780783.5122386423","0.05076818743221897","Example4 Product","subgradient",0.9
"120.0","956.0","0.0984770902183612","6.52523315790987e-5","541724.7158910504","515551.12","515551.12","781514.2501824328","0.05076818743221897","Example4 Product","subgradient",0.9
"121.0","985.0","0.08862938119652508","6.002563712449561e-5","541724.7158910504","515551.12","515551.12","780383.0531939126","0.05076818743221897","Example4 Product","subgradient",0.9
"122.0","1006.0","0.08862938119652508","6.439190131670748e-5","541724.7158910504","515551.12","515551.12","778817.1348235757","0.05076818743221897","Example4 Product","subgradient",0.9
